B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
6159,512,0,116,47,27,152,4842,463,12,023,110904
4261,43,26,0,0,23,26,2967,1176,12,027,010101
5792,890,34,54,14,127,87,3266,1320,12,027,010200
4899,900,13,17,0,32,217,2345,1375,12,027,010102
6955,244,0,0,28,271,133,1773,4506,12,027,010301
2615,1592,0,0,0,45,5,451,522,12,027,010302
3507,54,10,89,4,14,12,3159,165,12,027,010403
3305,203,0,29,0,134,0,2377,562,12,027,010404
1169,8,3,5,0,0,13,1124,16,12,027,010405
3896,486,0,0,0,41,9,2555,805,12,027,010406
5146,1053,2,3,5,32,275,3593,183,12,029,970101
6835,37,32,6,0,0,197,6449,114,12,029,970102
4456,274,4,7,16,207,47,3836,65,12,029,970200
0,0,0,0,0,0,0,0,0,12,029,990000
3087,245,13,46,0,41,51,2549,142,12,031,002101
2630,93,0,63,0,63,38,2352,21,12,031,002102
3820,1310,0,74,0,19,205,1823,389,12,031,002501
3936,346,0,89,0,14,324,3122,41,12,031,002502
3315,1824,23,58,0,65,132,1130,83,12,031,010401
4275,2841,28,9,0,11,57,1039,290,12,031,010402
5521,2940,48,313,0,52,454,1461,253,12,031,012704
3295,1420,0,142,0,0,105,1448,180,12,031,013403
3017,1136,0,97,0,28,45,1539,172,12,031,013404
5254,1609,0,295,0,261,134,2732,223,12,031,012703
8595,2296,18,359,0,118,432,4452,920,12,031,013726
7612,1794,32,580,0,173,294,4114,625,12,031,013727
4143,0,13,52,0,12,97,3926,43,12,031,013905
4482,130,0,106,0,13,157,3857,219,12,031,013906
4198,3249,0,0,0,248,31,38,632,12,086,001904
4128,3412,0,341,0,141,0,30,204,12,086,002001
6323,93,0,28,0,332,90,221,5559,12,086,013300
6181,362,0,105,0,458,27,85,5144,12,086,013400
5674,162,0,0,0,148,4,131,5229,12,086,013500
5950,24,0,0,0,242,0,48,5636,12,086,013600
6075,93,0,0,0,285,10,133,5554,12,086,013700
4922,69,0,4,0,343,32,78,4396,12,086,013900
4603,897,0,82,19,16,215,2765,609,12,105,012128
7672,1203,71,168,0,131,414,4479,1206,12,105,012129
2567,163,44,48,0,2,150,1825,335,12,105,012203
6418,622,16,81,0,0,172,4268,1259,12,105,012204
1352,130,0,133,0,27,42,787,233,12,105,012205
5059,859,0,47,0,17,42,3382,712,12,105,012206
4212,479,35,71,0,91,144,2891,501,12,105,012303
5365,390,9,73,10,51,150,4191,491,12,105,012304
1652,11,0,0,0,11,18,1265,347,12,105,012305
2363,27,4,94,0,85,37,1930,186,12,105,012306
3667,79,31,346,0,0,44,3088,79,12,105,012307
1450,15,50,0,0,0,0,1314,71,12,105,012309
14088,1051,40,261,42,489,268,7464,4473,12,105,012403
2384,682,24,69,6,56,11,1314,222,12,105,012404
5013,238,19,0,13,202,113,2860,1568,12,105,012406
4151,252,23,105,0,103,9,3245,414,12,105,012408
2424,613,41,29,0,216,16,930,579,12,105,012410
6267,619,5,9,0,316,98,3007,2213,12,105,012411
7214,927,0,120,0,251,224,4135,1557,12,105,012504
5553,265,11,68,0,412,94,3155,1548,12,105,012405
1444,75,0,13,0,2,35,1291,28,12,105,012407
2202,392,0,0,0,24,60,1464,262,12,105,012409
8349,500,10,186,0,171,239,5640,1603,12,105,012506
6093,602,4,116,0,147,191,3214,1819,12,105,012507
3934,816,0,73,0,26,135,2363,521,12,105,012802
3489,0,49,0,0,0,0,3331,109,12,105,012803
4626,558,0,0,0,165,344,2930,629,12,105,012804
3675,355,0,35,0,55,15,2347,868,12,105,013001
4345,309,31,0,0,22,234,2690,1059,12,105,013002
3414,448,0,299,0,142,17,1991,517,12,105,014003
4023,191,0,165,0,43,17,3337,270,12,105,014005
2920,264,8,232,0,49,33,1997,337,12,105,014006
13018,4533,23,291,0,464,775,1526,5406,12,105,014103
434,0,0,0,0,0,4,371,59,12,105,014104
6951,192,0,123,0,100,109,4348,2079,12,105,014105
2362,778,0,0,0,44,17,1253,270,12,105,014124
6243,1507,0,24,11,123,625,2969,984,12,105,014125
5010,786,0,247,0,387,322,2263,1005,12,057,011003
3464,540,0,60,0,146,49,2134,535,12,057,002300
4702,871,0,148,0,32,105,2972,574,12,057,004900
6597,2810,80,387,0,169,388,1583,1180,12,057,010402
2054,256,0,85,0,183,37,952,541,12,057,011106
8032,1940,0,839,0,264,435,2676,1878,12,057,012103
4862,430,29,92,0,29,80,2684,1518,12,057,012304
4873,436,13,54,0,518,0,3015,837,12,057,013002
4579,793,49,430,0,254,160,2063,830,12,057,013312
3283,10,0,0,0,1078,0,1784,411,12,057,014002
3315,65,0,0,0,438,48,1913,851,12,057,013003
6297,768,26,297,0,43,317,3883,963,12,057,013206
3690,766,0,210,0,125,464,1270,855,12,057,013307
3916,1311,0,0,0,706,167,573,1159,12,057,013503
6707,716,14,83,0,269,717,3109,1799,12,103,026400
5075,35,0,168,0,25,28,4602,217,12,103,027207
955,0,0,4,0,5,16,744,186,12,011,080200
8207,1346,265,642,35,787,317,1796,3019,12,011,090700
5562,546,12,37,0,99,222,3285,1361,12,011,090900
6906,1751,0,190,33,788,394,1235,2515,12,011,091100
5656,810,11,118,0,1532,319,1044,1822,12,011,091202
3655,2466,17,106,0,24,144,388,510,12,011,100801
4655,1435,0,237,0,68,99,1662,1154,12,011,020206
5064,1690,48,137,0,163,185,440,2401,12,011,020405
7764,2782,0,138,13,264,260,2065,2242,12,011,020406
4425,609,0,210,0,185,170,2591,660,12,011,030703
7156,1046,17,51,0,86,89,3976,1891,12,043,000200
2539,0,0,0,0,0,38,2372,129,12,043,000100
3668,815,515,3,0,15,61,1705,554,12,043,000300
1800,11,0,17,0,0,34,1644,94,12,099,007414
7537,273,200,22,0,272,163,2158,4449,12,051,000300
6836,2587,0,82,0,171,21,1504,2471,12,051,000200
7663,1040,0,177,0,354,151,2435,3506,12,051,000100
5920,822,0,200,0,0,0,3860,1038,12,061,050603
5298,260,0,32,0,0,2,4650,354,12,061,050501
1480,0,0,0,0,13,0,1397,70,12,061,050604
1849,0,0,8,0,10,28,1768,35,12,061,050605
7377,1144,76,242,0,180,268,4806,661,12,061,050100
3388,101,0,106,0,26,0,3086,69,12,061,050301
6809,4751,0,48,0,0,37,1448,525,12,061,050302
13473,1905,0,72,0,17,546,7503,3430,12,061,050606
4723,0,0,11,0,0,55,4469,188,12,061,050503
4225,102,0,198,0,1,65,3497,362,12,061,050200
5925,172,0,137,0,31,548,4904,133,12,061,050804
9291,495,0,31,0,81,93,7814,777,12,061,050802
5794,256,0,0,0,93,141,4979,325,12,061,050902
2180,82,0,48,0,8,115,1798,129,12,061,050601
5989,253,0,105,0,0,140,5100,391,12,061,050702
9722,410,21,443,0,0,142,8348,358,12,061,050703
4843,223,33,8,0,51,86,4111,331,12,061,050602
6124,359,0,226,0,265,223,775,4276,12,086,006602
6914,16,0,68,0,78,123,862,5767,12,086,007702
1708,21,6,0,0,0,24,1395,262,12,087,970600
0,0,0,0,0,0,0,0,0,12,086,981000
0,0,0,0,0,0,0,0,0,12,086,990000
1117,247,0,0,0,12,0,777,81,12,087,971001
2492,89,11,89,0,5,21,2197,80,12,103,028200
5191,796,14,164,0,102,174,3655,286,12,103,020105
3369,1566,0,0,11,0,75,1634,83,12,103,020202
5398,285,0,362,0,0,297,3579,875,12,111,381803
5400,688,0,151,0,89,22,3305,1145,12,111,381804
6747,146,0,19,0,215,79,5477,811,12,111,381900
8869,1643,25,93,24,44,133,5562,1345,12,111,382002
10339,1897,13,90,0,154,186,7079,920,12,111,382003
8521,1309,57,34,0,146,248,5708,1019,12,111,382006
5506,1492,286,12,0,491,179,2009,1037,12,111,382007
8094,1206,59,142,0,41,205,4097,2344,12,111,382008
4502,916,14,84,0,112,61,2758,557,12,111,382009
1989,128,10,0,0,12,6,1736,97,12,111,382010
24161,6589,0,593,0,970,674,9498,5837,12,111,382106
22282,3611,0,893,0,107,1084,14739,1848,12,111,382108
12292,1125,0,280,10,50,205,8722,1900,12,111,382109
7193,986,0,100,0,0,254,4769,1084,12,111,382110
15419,3730,76,485,0,222,260,7766,2880,12,111,382111
8643,2081,138,105,0,276,328,4574,1141,12,111,382112
14269,3648,0,212,0,330,164,6762,3153,12,111,382113
6175,13,89,0,0,13,7,5569,484,12,111,382200
0,0,0,0,0,0,0,0,0,12,111,980000
0,0,0,0,0,0,0,0,0,12,111,990000
6324,459,107,117,189,50,128,5086,188,12,113,010503
5183,192,47,74,0,248,248,4294,80,12,113,010504
4481,292,0,44,0,85,115,3820,125,12,113,010707
6333,286,19,184,0,0,329,5416,99,12,113,010708
9703,2505,146,55,0,230,591,5809,367,12,113,010808
4989,211,207,0,13,0,137,4381,40,12,113,010809
16005,1089,47,447,0,154,530,12967,771,12,113,010811
4939,0,29,109,0,57,265,4335,144,12,113,010812
1511,36,0,259,0,13,0,1182,21,12,015,020502
2909,348,0,0,0,0,53,2305,203,12,015,020601
3512,404,57,10,0,9,275,2437,320,12,015,020602
1728,42,0,42,0,0,0,1481,163,12,015,021001
3238,25,36,125,0,8,38,2907,99,12,015,021002
3566,196,0,38,0,10,111,3083,128,12,015,021003
2522,0,0,0,0,29,0,2455,38,12,015,030301
3759,0,0,104,0,10,42,3337,266,12,015,030302
2023,0,0,0,0,0,0,1909,114,12,015,030401
1932,0,35,0,0,0,0,1881,16,12,015,030402
3991,39,0,46,0,49,70,3760,27,12,015,030501
5605,38,13,105,0,0,18,5257,174,12,015,030502
5766,0,0,43,0,0,0,5602,121,12,015,030503
0,0,0,0,0,0,0,0,0,12,015,990000
6746,274,0,499,0,52,28,5620,273,12,017,450101
3929,109,33,0,0,0,40,3553,194,12,017,450102
4109,237,0,117,0,96,72,3435,152,12,017,450201
6651,858,8,76,0,321,263,2977,2148,12,011,090302
3211,928,0,11,0,62,96,1265,849,12,011,090403
5239,1187,0,92,0,125,480,2294,1061,12,011,090404
2573,26,0,0,0,0,17,2383,147,12,011,090503
2914,403,0,282,0,99,174,1050,906,12,011,090504
3054,404,0,234,0,292,207,693,1224,12,011,090601
6828,1178,434,340,1,720,316,2165,1674,12,011,090602
4243,454,0,29,0,77,151,2226,1306,12,011,090801
4413,484,91,102,0,87,118,2312,1219,12,011,090802
4163,1151,0,48,0,101,84,1235,1544,12,011,091701
4843,1236,0,57,3,153,91,1639,1664,12,011,091702
6560,2604,0,389,0,366,449,1159,1593,12,011,091801
2378,183,26,0,7,37,0,1983,142,12,099,005943
2387,45,0,0,0,0,49,2101,192,12,099,005944
5370,31,50,15,0,0,0,4820,454,12,099,005945
8926,1496,17,317,0,249,191,5475,1181,12,099,005946
4456,50,36,35,0,0,0,4291,44,12,099,005947
3436,319,0,10,0,0,0,2884,223,12,099,005949
4649,1589,159,11,0,0,18,2133,739,12,099,005951
5141,1406,0,255,0,34,201,2642,603,12,099,005950
1304,11,0,0,0,0,6,1277,10,12,099,005952
4993,402,0,66,0,45,216,3684,580,12,099,005953
4186,245,0,0,0,0,0,3260,681,12,099,005954
4511,103,0,46,0,72,73,4142,75,12,099,005955
863,29,0,0,0,23,0,747,64,12,099,005956
1951,48,0,12,0,0,26,1755,110,12,099,006009
4117,1559,0,67,0,0,204,1851,436,12,099,006010
3149,633,0,51,0,19,43,1855,548,12,099,006011
4466,900,9,83,0,131,172,2500,671,12,099,006012
2581,352,0,18,0,214,40,1707,250,12,099,006909
2263,753,0,22,0,99,0,1197,192,12,099,006910
3198,457,0,129,0,119,73,2117,303,12,099,006911
3975,54,0,497,0,44,72,3092,216,12,099,006912
1679,31,0,16,0,0,8,1557,67,12,099,007010
2921,19,0,118,0,0,12,2654,118,12,099,007011
2058,18,0,26,0,0,21,1848,145,12,099,007407
1522,9,0,12,0,0,0,1448,53,12,099,007410
1197,0,0,0,0,0,0,1191,6,12,099,007412
2903,0,0,34,0,31,0,2803,35,12,099,000405
7760,161,50,450,0,38,158,6075,828,12,099,000214
10168,356,0,431,0,85,222,8405,669,12,099,000215
2741,0,0,81,0,18,53,2542,47,12,099,000406
1956,0,0,20,0,0,0,1916,20,12,099,000407
3842,26,0,37,0,0,104,3489,186,12,099,000408
3862,34,0,35,0,2,42,3498,251,12,099,000410
4166,353,11,144,0,39,120,2881,618,12,057,006600
5876,2084,0,172,0,276,323,2447,574,12,057,010401
2888,1330,0,14,0,78,85,689,692,12,081,000703
5929,101,0,222,0,75,27,4740,764,12,081,000809
5025,260,0,515,0,188,70,3417,575,12,081,001104
1808,0,0,0,0,0,25,1759,24,12,081,001703
735,0,0,17,0,0,0,718,0,12,081,001704
4307,3,45,2,0,29,13,4109,106,12,081,001800
6314,147,0,141,0,22,54,5651,299,12,081,001908
5014,18,0,193,7,0,80,4394,322,12,081,002005
5537,439,163,125,0,38,372,3150,1250,12,081,000901
5694,19,36,41,0,0,191,5286,121,12,081,001204
3746,716,20,0,0,6,46,2373,585,12,081,001300
5317,187,0,23,0,13,40,4555,499,12,081,001904
5471,223,0,158,0,233,82,4254,521,12,081,001907
9456,216,0,180,0,75,300,7872,813,12,081,002007
5667,1720,0,45,0,208,122,1698,1874,12,081,001502
7651,211,0,390,0,143,194,5868,845,12,081,000807
7285,2785,0,32,0,186,308,193,3781,12,086,010009
4213,696,0,85,0,372,119,467,2474,12,086,002702
6595,1004,33,34,70,783,89,238,4344,12,086,002900
4246,1408,0,0,0,299,52,183,2304,12,086,003601
5575,731,0,170,0,125,164,1890,2495,12,086,003702
3435,223,0,10,0,95,0,2245,862,12,021,010602
4292,425,0,0,0,45,15,2202,1605,12,021,010701
1548,857,0,0,0,5,5,272,409,12,021,000700
9905,1404,16,32,0,538,378,1466,6071,12,021,010410
7840,557,29,97,0,55,48,4424,2630,12,021,010414
3302,0,0,31,0,0,0,3206,65,12,021,000301
1247,18,0,0,0,0,20,1196,13,12,021,000600
3239,93,98,138,0,8,52,2230,620,12,021,010408
3676,0,0,7,0,0,10,2853,806,12,021,010902
5539,704,0,65,0,995,56,363,3356,12,021,011400
10411,30,0,266,0,0,335,8945,835,12,021,011201
2474,64,8,0,0,17,29,2306,50,12,021,010205
2977,1265,384,0,0,170,48,24,1086,12,021,011205
3508,41,0,0,0,24,30,3025,388,12,021,010801
9703,615,0,123,0,46,95,7205,1619,12,021,011102
4302,144,21,59,0,76,151,2606,1245,12,021,010300
8008,2131,0,218,0,983,313,2216,2147,12,095,014606
6003,872,0,244,0,1034,264,2379,1210,12,095,014607
6544,694,0,9,0,997,189,2313,2342,12,095,015002
5705,1110,0,0,0,224,65,349,3957,12,086,010209
4576,648,9,93,0,92,68,2291,1375,12,011,060118
7452,1321,0,327,0,133,149,2535,2987,12,011,060120
5244,696,0,392,0,144,175,1742,2095,12,011,060122
4397,550,0,0,0,224,7,1314,2302,12,086,009705
3880,425,8,7,0,158,0,1154,2128,12,086,009706
6138,3716,0,67,0,9,53,790,1503,12,086,009803
3398,1670,6,95,0,36,72,693,826,12,086,009804
3383,1711,0,9,0,57,16,620,970,12,086,009806
7365,4704,0,77,0,70,160,700,1654,12,086,009807
4925,1732,0,216,0,320,170,1086,1401,12,086,009808
5925,5166,0,50,0,13,231,248,217,12,086,009905
4841,145,21,247,33,69,117,3308,901,12,095,010200
1178,880,7,0,0,46,13,73,159,12,095,010400
5366,3760,0,32,0,406,132,626,410,12,095,011600
2198,141,0,11,0,8,103,1789,146,12,095,012500
2504,220,0,3,6,100,47,1495,633,12,095,013801
9931,1823,24,394,0,608,269,1792,5021,12,095,014200
6079,2535,0,381,0,426,648,1269,820,12,095,014805
3018,81,0,165,0,18,8,2674,72,12,095,014809
5532,659,32,804,0,476,251,2492,818,12,095,014812
1890,63,0,114,0,6,41,1474,192,12,095,015702
2353,389,0,41,43,340,98,1046,396,12,095,016406
3303,220,7,515,0,268,37,1576,680,12,095,016505
4543,119,0,191,0,31,14,2961,1227,12,095,016509
11161,1250,0,405,0,260,405,6940,1901,12,095,016601
4211,1996,0,259,0,437,15,169,1335,12,095,016904
4301,2459,0,69,0,189,102,1174,308,12,095,017001
8230,989,0,124,0,830,385,2539,3363,12,095,016713
3490,544,0,111,0,331,192,993,1319,12,095,016714
4353,539,8,511,0,496,211,1204,1384,12,095,016804
2716,94,0,161,0,78,97,2037,249,12,095,012900
7356,1134,0,309,0,900,177,1666,3170,12,095,013507
5321,505,0,109,0,222,33,2464,1988,12,095,013603
3491,113,0,27,0,76,87,2796,392,12,057,011103
2866,100,0,301,0,0,30,1812,623,12,057,011408
5491,230,22,341,0,427,42,3466,963,12,057,011413
1591,133,0,198,0,28,102,892,238,12,057,011608
4255,291,9,402,0,187,52,929,2385,12,057,011611
6514,389,0,77,0,411,380,1424,3833,12,057,011802
5587,349,21,491,0,517,128,767,3314,12,057,011804
2361,1884,0,0,13,9,55,254,146,12,073,001102
5755,3390,0,175,0,0,355,1648,187,12,073,001802
5732,3094,0,55,0,183,40,2000,360,12,073,002201
3527,1495,0,41,0,93,157,1565,176,12,073,002304
2501,1670,0,0,0,86,48,598,99,12,073,000400
4642,1577,12,41,0,0,70,2664,278,12,073,001500
2851,0,0,12,0,22,89,2447,281,12,011,010102
6452,1114,0,269,0,501,252,2772,1544,12,011,010405
8548,492,0,573,0,290,242,6142,809,12,011,010601
4651,41,38,32,0,0,75,4228,237,12,031,014001
2429,49,4,64,0,6,72,2192,42,12,031,014002
4767,21,0,13,0,24,66,4531,112,12,031,014203
5121,84,17,246,0,15,13,4620,126,12,031,014204
3253,531,0,350,35,31,172,1959,175,12,031,014329
4541,2668,70,12,0,57,169,1538,27,12,033,003100
2616,212,0,0,0,31,71,2294,8,12,033,001103
4615,1283,47,188,0,0,82,2711,304,12,033,001201
2399,1447,0,4,0,5,9,855,79,12,033,001700
1971,971,0,35,0,110,40,718,97,12,033,001900
5065,1982,0,119,0,49,227,2576,112,12,033,002100
3599,931,24,46,20,0,153,2321,104,12,033,002200
5381,586,38,252,2,199,420,2999,885,12,033,002400
2440,1502,0,7,0,108,18,462,343,12,011,060125
3845,452,0,176,0,16,54,3069,78,12,103,024513
4951,829,0,302,0,259,82,2480,999,12,103,024514
3523,164,0,642,0,0,32,2366,319,12,103,024701
2155,241,0,39,0,14,16,1501,344,12,103,024702
3209,393,0,148,0,163,549,1687,269,12,103,024703
2536,281,40,380,0,0,18,1565,252,12,103,024803
2174,158,4,225,0,153,47,1325,262,12,103,024804
2750,38,0,565,0,9,59,1607,472,12,103,024805
2540,35,0,55,70,0,14,2220,146,12,103,025017
2209,210,35,258,0,0,12,1563,131,12,103,025018
2295,210,30,0,7,0,44,1960,44,12,103,025019
5632,86,15,90,45,107,179,4935,175,12,103,025122
1849,15,9,22,0,20,64,1702,17,12,103,025123
1665,22,14,0,0,10,12,1548,59,12,103,025208
4718,234,16,15,0,107,234,4001,111,12,103,025209
4662,1082,39,58,0,116,155,2960,252,12,103,025307
2273,0,17,49,0,0,14,2014,179,12,103,025308
5004,349,0,407,0,0,74,3777,397,12,103,025412
4252,6,0,108,0,23,185,1883,2047,12,086,007806
4997,31,0,284,20,60,88,2037,2477,12,086,007807
3713,2,0,40,0,0,23,2037,1611,12,086,008101
5340,83,0,793,0,179,74,2115,2096,12,086,008102
4469,249,0,123,0,150,109,2072,1766,12,086,008202
4033,64,0,176,0,51,184,2084,1474,12,086,008205
3926,134,0,186,0,89,106,1701,1710,12,086,008206
4261,1,7,92,37,22,31,2211,1860,12,086,008207
5016,489,0,515,0,94,234,1414,2270,12,086,008208
4803,272,0,213,0,82,145,1843,2248,12,086,008209
5212,1615,9,48,0,189,159,873,2319,12,086,008308
5279,4227,0,83,0,104,50,62,753,12,086,008309
3232,70,0,45,0,121,9,580,2407,12,086,008416
5914,218,0,52,116,230,93,2017,3188,12,057,011612
5724,255,0,217,0,42,429,4500,281,12,033,001001
4933,3149,0,72,0,17,264,1205,226,12,033,001300
3108,350,0,192,0,61,145,2249,111,12,033,002701
4814,718,0,388,0,20,232,3430,26,12,033,002802
3364,2810,0,6,0,66,40,421,21,12,033,000400
2029,953,0,0,0,15,115,904,42,12,033,002000
6640,534,0,239,0,156,296,4279,1136,12,057,012208
8257,1289,0,204,0,369,358,5016,1021,12,057,013205
5154,96,34,156,0,132,35,4086,615,12,057,013208
4671,143,0,187,0,54,70,3544,673,12,057,013305
6628,751,0,59,0,174,221,4641,782,12,057,013407
3602,223,0,6,0,226,154,2237,756,12,057,013802
1530,13,42,15,0,271,5,795,389,12,057,013803
1498,60,0,17,0,50,0,1269,102,12,057,014003
6394,790,8,0,24,1272,344,2562,1394,12,057,014109
3730,1499,0,69,26,477,164,578,917,12,057,013505
11035,4521,22,263,0,804,453,3228,1744,12,057,013702
1761,38,0,14,0,114,0,1394,201,12,057,013907
3923,152,0,24,25,49,63,2382,1228,12,057,000500
2538,703,0,122,0,197,89,877,550,12,057,001200
2586,46,11,35,0,122,145,1902,325,12,057,001500
1664,135,0,0,6,7,100,1205,211,12,057,001600
3461,248,0,63,0,26,146,2171,807,12,057,011515
4199,152,0,0,0,138,223,2657,1029,12,057,013001
6326,3863,29,0,0,36,509,843,1046,12,057,000700
2733,1111,4,16,0,88,81,438,995,12,057,003200
6805,333,0,502,0,244,146,4071,1509,12,057,011107
8532,411,21,1349,0,155,81,5330,1185,12,057,011506
7046,1530,9,58,0,475,470,2924,1580,12,057,012104
4683,418,0,14,0,1340,174,447,2290,12,086,003911
4635,198,0,94,0,1025,109,928,2281,12,086,003912
4718,326,0,165,0,1079,109,1096,1943,12,086,003913
5799,102,0,20,0,1157,195,1571,2754,12,086,003915
4432,109,0,49,0,1144,105,1327,1698,12,086,003916
4206,297,0,36,0,617,40,1022,2194,12,086,003914
5217,220,0,71,0,453,188,1227,3058,12,086,003917
2981,21,0,109,0,269,86,1242,1254,12,086,003918
2453,0,0,13,27,224,0,1003,1186,12,086,003919
4065,87,0,42,0,0,9,3543,384,12,109,020804
15254,1209,49,428,0,0,545,12404,619,12,109,020805
10379,322,0,882,76,128,241,8042,688,12,109,020806
2087,21,43,19,0,18,13,1931,42,12,109,020807
9411,716,60,257,0,0,166,7456,756,12,109,020901
31444,1053,0,1660,0,169,1264,24846,2452,12,109,020902
6332,4433,17,50,0,315,250,467,800,12,011,110502
5512,335,44,76,0,564,60,3246,1187,12,011,110600
0,0,0,0,0,0,0,0,0,12,011,980000
0,0,0,0,0,0,0,0,0,12,011,990000
2247,107,17,0,0,0,24,2089,10,12,013,010100
4020,82,55,0,0,151,97,3585,50,12,013,010200
8177,1623,85,117,0,149,339,5445,419,12,013,010300
3531,8,34,8,84,15,13,3234,135,12,015,010301
3853,179,0,13,0,77,120,2940,524,12,015,010302
3165,26,0,15,0,0,17,3059,48,12,015,010401
2457,83,0,9,0,0,15,2308,42,12,015,010402
5004,0,20,84,0,0,43,4460,397,12,015,010404
7625,198,208,19,0,45,155,6656,344,12,015,010502
5312,336,0,46,0,0,0,4657,273,12,015,020103
1877,0,0,9,0,7,23,1818,20,12,015,010403
7413,1362,68,132,0,59,186,5059,547,12,035,060211
5590,790,0,167,0,140,98,3703,692,12,035,060212
5840,1149,0,133,0,88,153,3987,330,12,035,060213
7036,805,0,276,0,515,283,4849,308,12,035,060214
5853,96,0,0,0,51,0,5339,367,12,035,060301
3340,155,0,0,0,0,15,3126,44,12,035,060302
2777,83,0,67,0,18,12,2509,88,12,035,060303
2970,0,0,110,0,0,8,2639,213,12,035,060304
0,0,0,0,0,0,0,0,0,12,035,990000
2585,499,0,33,52,0,58,1885,58,12,037,970302
1989,358,0,20,0,41,0,1548,22,12,037,970304
0,0,0,0,0,0,0,0,0,12,037,990000
0,0,0,0,0,0,0,0,0,12,037,990100
2106,13,4,0,0,0,27,1989,73,12,041,950201
3448,726,19,14,0,12,132,2339,206,12,041,950202
2915,15,0,24,0,21,22,2717,116,12,041,950203
0,0,0,0,0,0,0,0,0,12,043,990000
4298,693,71,22,0,305,6,2964,237,12,047,960200
3497,338,8,0,0,21,55,2788,287,12,041,950204
4076,3069,0,152,0,48,89,510,208,12,103,020500
2885,677,0,19,0,29,70,1909,181,12,103,021900
3142,2163,0,20,0,0,126,805,28,12,103,022000
4573,158,0,33,0,0,0,4085,297,12,103,022402
5022,410,31,550,0,14,151,3135,731,12,103,022801
3763,174,0,602,0,64,113,2425,385,12,103,022802
2448,101,0,344,24,18,193,1492,276,12,103,023100
2434,210,0,33,0,24,27,2012,128,12,103,023300
5294,2923,0,105,0,170,273,1636,187,12,103,020201
3850,319,0,14,0,5,55,3368,89,12,103,022302
4000,201,19,47,0,0,85,3471,177,12,115,002203
6283,126,0,233,0,0,95,5227,602,12,115,001506
4403,408,0,125,0,97,123,2896,754,12,057,011708
2687,15,0,0,0,345,17,1576,734,12,057,012402
6645,527,0,0,0,643,30,3730,1715,12,057,012403
6261,482,323,130,0,273,286,1815,2952,12,057,001300
4788,427,44,35,0,110,110,1560,2502,12,057,001400
6973,326,15,109,0,370,346,1402,4405,12,057,002700
2433,154,0,86,0,1,33,1854,305,12,057,005500
4857,43,9,275,0,240,89,3597,604,12,057,005800
4607,265,0,177,0,94,498,3178,395,12,057,006801
10304,1406,16,1800,0,556,455,4594,1477,12,057,010205
3432,107,0,0,0,11,281,2761,272,12,057,010303
2882,439,0,49,0,27,44,1764,559,12,057,010702
2737,1679,0,0,0,30,82,392,554,12,057,003100
3545,2967,0,22,0,0,144,120,292,12,057,001900
3306,2235,0,0,71,93,120,435,352,12,057,002000
6635,892,0,37,0,367,24,1289,4026,12,057,002500
1077,584,4,0,8,12,0,405,64,12,057,003800
2452,493,274,92,0,325,23,764,481,12,057,010808
8239,2887,0,34,0,376,536,1286,3120,12,057,000300
4593,3569,0,20,0,110,90,137,667,12,057,001800
3826,749,21,15,0,61,73,1535,1372,12,057,002400
1141,169,12,11,0,86,50,265,548,12,057,002600
3317,482,27,78,0,11,35,1765,919,12,057,002800
7435,2122,0,160,0,172,312,2020,2649,12,011,100300
5607,2076,20,82,0,231,245,1488,1465,12,011,100600
6984,839,0,166,0,459,115,2378,3027,12,011,110301
7396,859,0,72,0,10,26,5025,1404,12,011,090502
4264,358,50,50,0,119,158,2122,1407,12,011,091000
